smiles,Gain Cross Section (cm^2),Quantum Yield,Emission Lifetime (ns),Spectral Gain Factor (cm^2 s),Emission Wavelength (nm)
Fc1c(F)c(-c2c(F)c(F)c(/C=C/c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)c(F)c2F)c(F)c(F)c1/C=C/c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,5.753869868096816e-20,0.008176919496592702,nan,nan,nan
COc1ccc(-c2ccc3c(ccn3C)c2)cc1-c1cc(C(F)(F)F)c(-c2cc(-c3ccc4c(ccn4C)c3)ccc2OC)cn1,4.8974712894497545e-20,0.0031211775208497324,nan,nan,nan
N#CCc1cc(-c2cc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)ccc2F)ccc1-c1cc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)ccc1F,2.65442996230409e-18,0.025026634193111356,2.5815753756927133,6.4373685252929365e-25,472.8965552730122
CCn1c2ccccc2c2cc(-c3cc(-c4cc(-c5ccnc(-c6ccc7c(c6)c6ccccc6n7CC)c5)c(OCc5ccccc5)cc4F)ccn3)ccc21,5.399160815379622e-20,0.006880994549806855,nan,nan,nan
CN(C)c1ccc(-c2cc(-c3cc(-c4ccnc(-c5ccc(N(C)C)cc5)c4)c4nccn4c3)ccn2)cc1,7.418868663357134e-20,0.002426961156460683,nan,nan,nan
CN(C)c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccc(-c6ccc(-c7ccc(N(C)C)c8ccccc78)s6)s5)n4)s3)s2)c2ccccc12,5.501062874792507e-20,0.0030282083774910667,nan,nan,nan
O=C(O)Cc1ccc(-c2cccc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)c2)cc1-c1cccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)c1,3.486767561436093e-17,0.11479632829966992,1.19578389669319,8.695748332656471e-25,385.4421431325997
CN(C)c1ccc(-c2ccc(-c3cc(C(=O)O)c(N)c(-c4ccc(-c5ccc(N(C)C)c6ccccc56)s4)c3F)s2)c2ccccc12,4.0255173685929426e-20,0.00711176018280423,nan,nan,nan
CCn1c2ccccc2c2cc(-c3ccc(-c4cocc4-c4ccc(-c5ccc6c(c5)c5ccccc5n6CC)s4)s3)ccc21,1.1654524490304564e-17,0.0875369414576309,1.7964546623847142,5.381482965610686e-25,394.77412088646463
Fc1ccc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c(-c2cnc(-c3c(-c4ccc(N5c6ccccc6Oc6ccccc65)cc4)ccc(F)c3F)c3nsnc23)c1F,2.631253018405467e-20,0.005690760424555498,nan,nan,nan
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccccc3-c3ccccc3-c3ccc(/C=C/c4ccc(-c5ccccc5-c5ccccc5-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)cc4)cc3)cc2)cc1,5.1957060568375524e-17,0.48214688280540047,3.155517382767715,8.230368307688683e-25,532.7130735422012
C(=C/c1ccc2cc(/C=C/c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc2c1)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,1.7584851465320108e-16,0.9338046176867394,1.2807683678704855,5.838732452036746e-25,448.22646274188276
Cc1cc(-c2ccc(N(C(=O)OC(C)(C)C)c3ccccc3)cc2)ccc1-c1cc(C(=O)O)c(-c2ccc(-c3ccc(N(C(=O)OC(C)(C)C)c4ccccc4)cc3)cc2C)cc1C(=O)O,3.725406705909424e-20,0.00916190218587138,nan,nan,nan
CCCCCCCCCCCCc1cc(-c2cc(C(F)(F)F)ccc2-c2ccc3c(ccn3C)c2)sc1-c1cc(C(F)(F)F)ccc1-c1ccc2c(ccn2C)c1,5.62520274496819e-20,0.0013960095819037699,nan,nan,nan
COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ccc(-c5cc6sc(-c7ccc(-c8ccc(-n9c%10cc(OC)ccc%10c%10ccc(OC)cc%109)cc8)nc7)cc6s5)cn4)cc3)c2c1,6.373071757068785e-18,0.018858387767252113,0.6187520570249464,5.189332149332304e-25,515.1215720337251
c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc3oc(-c4ccc(-c5cc6cc(-c7ccc(-n8c9ccccc9c9ccccc98)cc7)ccc6o5)cc4)cc3c2)cc1,7.548487719734457e-17,0.7654501645473106,1.9977517725860825,4.432687090160185e-25,406.42412516191064
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccccc3-c3nnc(-c4ccccc4-c4ccc(N(c5ccc(OC)cc5)c5ccc(OC)cc5)cc4)s3)cc2)cc1,1.8698352176037504e-17,0.12520259659434532,1.8807619080743943,6.319843702473907e-25,486.74024333184616
C(=C/c1cnc(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2nsnc12)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,6.305738989148713e-17,0.1798218043085346,1.5661556612810075,1.3759567335696423e-24,657.0165589276587
Cc1cc(-c2cc3cc(-c4ccc5c(ccn5C)c4)ccc3o2)ncc1-c1cc2cc(-c3ccc4c(ccn4C)c3)ccc2o1,1.1221146642170625e-17,0.08952186328697731,1.9187024849513212,6.047048391131062e-25,518.1837690466166
c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc3oc(-c4ccc5cc(-c6cc7cc(-c8ccc(-n9c%10ccccc%10c%10ccccc%109)cc8)ccc7o6)ccc5c4)cc3c2)cc1,7.910898872466329e-17,0.8076283412195228,1.835162045439113,4.044559407338847e-25,412.6306611133371
Fc1cc(/C=C/c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c(F)cc1/C=C/c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1.3459905864275466e-16,0.9266044559114166,1.57204240602129,5.521073203187562e-25,466.7361235717311
O=C(O)c1cc(-c2c(F)cccc2-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)ccc1-c1c(F)cccc1-c1ccc2c3ccccc3n(-c3ccccc3)c2c1,1.668472068692454e-17,0.13358512556955301,1.4259366869375936,4.3523618653549845e-25,440.5015450408645
Fc1ncc(-c2ccncc2-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1-c1ccncc1-c1ccc2c3ccccc3n(-c3ccccc3)c2c1,4.2779072928099943e-20,0.005499359200974371,nan,nan,nan
c1ccc(N(c2ccccc2)c2cccc(-c3cc(-c4ccc(-c5cc(-c6cccc(N(c7ccccc7)c7ccccc7)c6)no5)nc4)on3)c2)cc1,8.416046484538251e-18,0.06124835574013409,1.776722790463488,6.093828891120305e-25,500.5600032634237
Cn1ccc2cc(-c3cccc(F)c3-c3cc(C(F)(F)F)c(-c4c(F)cccc4-c4ccc5c(ccn5C)c4)cn3)ccc21,1.7791277302354604e-17,0.2877317501684776,2.5733666096169348,3.5801689449423266e-25,439.72864691499257
c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2ccccc2-c2ccc(-c3ccccc3-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c3nsnc23)cc1,8.162675058926571e-17,0.42206243252931436,1.6702218510044329,7.705170897354084e-25,514.3558382009286
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C#N)c(-c4cccc(-c5cccc(-c6cc(-c7ccc(N(c8ccc(OC)cc8)c8ccc(OC)cc8)cc7)ccc6C#N)n5)n4)c3)cc2)cc1,6.20582288096383e-19,0.006840833979597378,1.0721479208964904,4.1246202812929927e-25,406.42412516191064
CCOc1c(-c2ccc3c(ccn3C)c2)cc(Cl)cc1-c1c2ccccc2c(-c2c3ccccc3c(-c3cc(Cl)cc(-c4ccc5c(ccn5C)c4)c3OCC)c3ccccc23)c2ccccc12,2.606057492795198e-18,0.12109674848871307,11.008322808457931,5.992373557559756e-25,486.74024333184616
COc1ccc2c3ccccc3n(-c3ccc(-c4cc(-c5cnc(-c6cc(-c7ccc(-n8c9ccccc9c9ccc(OC)cc98)cc7)c7ccccc7c6F)cn5)c(F)c5ccccc45)cc3)c2c1,6.550807855488917e-20,0.008778042836543687,nan,nan,nan
CCOC(=O)c1cc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)cc(-c2c3ccccc3c(-c3c4ccccc4c(-c4cc(C(=O)OCC)cc(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)c4)c4ccccc34)c3ccccc23)c1,1.038394762396222e-17,0.10316060486445176,2.4442667681710795,6.23334423546155e-25,489.04519824466433
Cc1cc(/C=C/c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c(C)cc1/C=C/c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,3.1378954061781555e-16,0.9974980997875483,1.0282562315669452,7.400762838206855e-25,461.3418678663368
CN(C)c1ccc(-c2cc(F)cc(-c3c(F)c(F)c(-c4c(F)c(F)c(-c5cc(F)cc(-c6ccc(N(C)C)cc6)c5)c(F)c4F)c(F)c3F)c2)cc1,4.170012818320875e-17,0.4437730515176479,3.3033562210407204,7.785688107379772e-25,529.656487319634
CCCCCCc1cc(-c2cc(-c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)cc(C)c2F)sc1-c1cc(-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)cc(C)c1F,5.789696994814744e-17,0.32776363386247387,1.776773790523879,7.510703446591039e-25,495.95607510696436
COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ccc(-c5c(F)c(F)c(F)c(-c6ccc(-c7ccc(-n8c9cc(OC)ccc9c9ccc(OC)cc98)cc7)cc6)c5F)cc4)cc3)c2c1,1.193305726682985e-17,0.18525277789229172,4.037415507167499,6.398537611036073e-25,514.3558382009286
Cc1csc(-c2ccc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)cc2)c1-c1ccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc1,2.9676235840723384e-20,0.003469548721594896,nan,nan,nan
Fc1cc(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)c(F)cc1/C=C/c1ccc(-n2c3ccccc3c3ccccc32)cc1,1.302247415536193e-16,0.9577910339043493,2.022042266220167,6.910915848624168e-25,491.3494885017865
CN(C)c1ccc(-c2ccc3oc(-c4ccc(S(C)(=O)=O)cc4-c4cc5cc(-c6ccc(N(C)C)c7ccccc67)ccc5o4)cc3c2)c2ccccc12,3.2238438397553e-20,0.005120214730004074,nan,nan,nan
Cn1ccc2cc(-c3ccc(C#N)c(-c4ccc5c(c4)C(C)(C)c4cc(-c6cc(-c7ccc8c(ccn8C)c7)ccc6C#N)ccc4-5)c3)ccc21,1.3908929833244606e-17,0.13773946276745377,1.8673556654769496,4.573307699212362e-25,472.8965552730122
CCn1c2ccccc2c2cc(-c3cncc(-c4cnc(C#N)c(-c5cncc(-c6ccc7c(c6)c6ccccc6n7CC)c5)c4)c3)ccc21,3.0393975047715384e-17,0.20429958129553594,2.209493434472246,7.865998192055393e-25,515.887232034155
Nc1cc(-c2cc3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3o2)ccc1-c1ccc(-c2cc3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3o2)cc1N,5.874192978401896e-17,0.36174336369719645,1.608958619498704,6.090809549018774e-25,442.8197961137553
CN(C)c1ccc(-c2ccc3oc(-c4c5ccccc5c(-c5c6ccccc6c(-c6cc7cc(-c8ccc(N(C)C)cc8)ccc7o6)c6ccccc56)c5ccccc45)cc3c2)cc1,8.041037261139917e-20,0.007815297016963598,nan,nan,nan
c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc3oc(-c4ccc(-c5cc6cc(-c7ccc(-n8c9ccccc9c9ccccc98)cc7)ccc6o5)s4)cc3c2)cc1,1.1794053620028475e-16,0.3591964552047099,0.6990728483388626,5.164591885813677e-25,447.4543034366252
c1cc(-c2cccc(-c3sc4ccccc4c3-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)n2)nc(-c2sc3ccccc3c2-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c1,5.552500065831761e-20,0.005004766516776435,nan,nan,nan
COc1cccc(/C=C/c2ccc3c4ccccc4n(-c4ccccc4)c3c2)c1/C=C/c1ccc2c3ccccc3n(-c3ccccc3)c2c1,5.092581846869739e-17,0.31405069335300884,1.2436111795479583,4.5417328975916735e-25,439.72864691499257
CCCCc1cc(-c2cc(-c3ccc4c(ccn4C)c3)cc(C(F)(F)F)c2)sc1-c1cc(-c2ccc3c(ccn3C)c2)cc(C(F)(F)F)c1,8.39816739520846e-20,0.0015795216457398591,nan,nan,nan
CN(C)c1ccc(-c2cc(-c3ccc(-c4cc(-c5ccc(N(C)C)cc5)cc(C(F)(F)F)c4)c4nsnc34)cc(C(F)(F)F)c2)cc1,4.692670151512809e-20,0.006469245671367845,nan,nan,nan
Cc1cc(-c2cc(F)cc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)c2)sc1-c1cc(F)cc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)c1,2.3934474362110198e-17,0.3804879233153983,4.36690584794931,6.318987396456888e-25,393.2195304476535
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3cncc(-c4nnc(-c5cncc(-c6ccc(N(c7ccc(C)cc7)c7ccc(C)cc7)cc6)c5)s4)c3)cc2)cc1,1.5502055143314588e-20,0.0023919871230753073,nan,nan,nan
COc1ccc2c3ccccc3n(-c3ccc(-c4cc(C)cc(-c5c(OC)cc(-c6cc(C)cc(-c7ccc(-n8c9ccccc9c9ccc(OC)cc98)cc7)c6)c6ncccc56)c4)cc3)c2c1,2.4818655253774073e-17,0.07775753754397322,0.6911367731788829,5.093980690544611e-25,403.3190834085672
Cc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc(-c2ccc(-c3cc(C)cc(-c4ccc(N5c6ccccc6Oc6ccccc65)cc4)c3)c3[nH]ccc23)c1,1.442225721657672e-17,0.08684795432435044,1.8012464719623023,7.121864557105029e-25,527.3632725219177
c1ccc(N(c2ccccc2)c2ccc(-c3cc(-c4ccc(-c5ccc(-c6ccc(-c7cc(-c8ccc(N(c9ccccc9)c9ccccc9)cc8)no7)cc6)cc5)cc4)on3)cc2)cc1,1.0699543800751877e-16,0.5667190916925055,1.4028170724676463,5.98122390527889e-25,405.64797558709427
COc1ccc2c(c1)N(c1ccc(-c3ccc(F)c(-c4ccc(-c5ccc(-c6cc(-c7ccc(N8c9ccccc9Sc9ccc(OC)cc98)cc7)ccc6F)cc5)cc4)c3)cc1)c1ccccc1S2,1.7388004391169892e-17,0.13892260121120895,1.937406319596936,5.801708343298448e-25,445.13738224084034
Fc1c(F)c(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)c(F)c(F)c1/C=C/c1ccc(-n2c3ccccc3c3ccccc32)cc1,8.284375633993739e-17,0.7593540767886,2.884751491169514,7.886552570427561e-25,530.4207446071715
CN(C)c1ccc(-c2cc(F)cc(-c3ccc(-c4ccc(-c5cc(F)cc(-c6ccc(N(C)C)cc6)c5)cc4)cc3)c2)cc1,2.498182061579121e-17,0.17698688959274406,2.315755030454159,8.002388652518141e-25,547.2157290140968
Cc1cc(-c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc(C(F)(F)F)c2)ncc1-c1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(C(F)(F)F)c1,7.351050230801029e-20,0.008731983125285808,nan,nan,nan
Cc1cc(-c2ccc(-c3ccc(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)s3)s2)cc(-c2ccc(-c3ccc(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)s3)s2)c1O,9.697257173862415e-17,0.1376663228908478,0.4754975182034995,7.536192331670984e-25,469.81693033488284
CCOC(=O)c1cc(-c2ccc(N3c4ccccc4Sc4ccc(OC)cc43)cc2)cc(-c2cc3c(c(-c4cc(C(=O)OCC)cc(-c5ccc(N6c7ccccc7Sc7ccc(OC)cc76)cc5)c4)c2)NC(=O)C3=O)c1,8.130964538981784e-20,0.005675802371294326,nan,nan,nan
CCn1c2ccccc2c2cc(-c3ccsc3-c3cccc(-c4sccc4-c4ccc5c(c4)c4ccccc4n5CC)n3)ccc21,2.8101014125210404e-17,0.09019733818961796,0.6272780545951688,4.542648809725601e-25,442.8197961137553
CC(C)(C)n1cc(-c2ccc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)s2)c(-c2ccc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)s2)n1,1.8815809093520623e-17,0.0717862514992417,1.2659152956641397,7.849221764827254e-25,554.0761076610612
COc1cc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)cc(-c2ccc(-c3cc(OC)cc(-c4ccc(N5c6ccccc6Sc6ccc(C(F)(F)F)cc65)cc4)c3)c3nsnc23)c1,2.1208689525956768e-20,0.0021040947617274007,nan,nan,nan
CCn1c2ccccc2c2cc(-c3cccc(-c4ccc5cc(-c6cccc(-c7ccc8c(c7)c7ccccc7n8CC)c6)ccc5c4)c3)ccc21,6.13249556099841e-17,0.5168467890707481,1.8189985760047223,5.396349046924261e-25,421.93159666807617
CCOC(=O)c1cc(-c2cnc(F)c(-c3cc(C(=O)OCC)cc(-c4ccc5c(c4)c4cc(-c6ccccc6)ccc4n5-c4ccccc4)c3)c2)cc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c1,5.665354301040347e-18,0.08521072450034894,1.7377512964140576,3.795849166165808e-25,385.4421431325997
COc1c(-c2ccc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)s2)cc(-c2ccc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)s2)c(F)c1F,1.667718834666791e-17,0.05447235485825726,0.44757642524083857,3.0831624254282057e-25,405.64797558709427
c1cc(-c2ccc3oc(-c4csc(-c5cc6cc(-c7cccc(-n8c9ccccc9c9ccccc98)c7)ccc6o5)n4)cc3c2)cc(-n2c3ccccc3c3ccccc32)c1,1.0915919020184971e-17,0.03490085336006968,0.6187212350422469,4.95619372863192e-25,429.6742475466221
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(N(c7ccc(C)cc7)c7ccc(C)cc7)cc6)cc5C)c5[nH]ccc45)c(C)c3)cc2)cc1,6.697461883894394e-17,0.6078152765787296,2.3865250999799428,6.162799022452298e-25,446.68207025172376
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4oc(-c5cnc(-c6cc7cc(-c8ccc(N(c9ccc(OC)cc9)c9ccc(OC)cc9)cc8)ccc7o6)c(C)c5)cc4c3)cc2)cc1,1.4490927659809718e-17,0.0927715396385038,1.8130368771162848,6.980450400984998e-25,512.8241490360862
COc1cc(-c2ccnc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)c2)c2ncccc2c1-c1ccnc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)c1,5.613949707152076e-17,0.3811293944322246,1.9053976998703983,6.408002072547575e-25,393.99686262541576
c1cc(-c2cccc(-c3cc4cc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)ccc4o3)n2)nc(-c2cccc(-c3cc4cc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)ccc4o3)n2)c1,2.5463970440500073e-17,0.13736639163957717,0.908706184499727,3.9914944773562053e-25,406.42412516191064
Cc1cc(-c2csc(C(=O)O)c2-c2cc(C)c(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc2C)c(C)cc1-c1ccc(N2c3ccccc3Sc3ccccc32)cc1,8.311682396206673e-20,0.003443350977701369,nan,nan,nan
CN(C)c1ccc(-c2ccccc2-c2cccc(-c3ccccc3-c3ccc(N(C)C)c4ccccc34)c2)c2ccccc12,4.286089872907495e-18,0.025437845489630993,1.1910017174094418,4.839071833011663e-25,435.86304799964404
O=C1c2cc(-c3cc4cc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)ccc4o3)ccc2-c2ccc(-c3cc4cc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)ccc4o3)cc21,1.6460529362105564e-16,0.6295538914729514,0.9473206866205166,5.573017723259235e-25,397.10545217470315
CC(C)(C)OC(=O)N(c1ccccc1)c1ccc(-c2ccc(C#N)c(-c3ccc(-c4cc(-c5ccc(N(C(=O)OC(C)(C)C)c6ccccc6)cc5)ccc4C#N)c(CC#N)c3)c2)cc1,1.0610725251249986e-17,0.25225931723714,5.8713269329801445,5.711527328652563e-25,444.3649274137839
Fc1cc(-c2cc3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3o2)ccc1-c1cc2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc2o1,1.0422548545559922e-17,0.2691449943356503,3.023930093953075,3.1968808744231486e-25,407.9762025877279
CN(C)c1ccc(-c2ccc(/C=C/c3ccc(/C=C/c4ccc(-c5ccc(N(C)C)c6ccccc56)cc4)c(CC#N)c3)cc2)c2ccccc12,6.217267990219476e-20,0.009784575480094485,nan,nan,nan
CN(C)c1ccc(-c2cc(F)cc(-c3ccc(-c4cc(F)cc(-c5ccc(N(C)C)c6ccccc56)c4)c4nsnc34)c2)c2ccccc12,1.7506140507642345e-20,0.009174251593094665,nan,nan,nan
COc1cc(-c2cc(-c3ccc(N(C)C)c4ccccc34)cc(C(F)(F)F)c2)ncc1-c1cc(-c2ccc(N(C)C)c3ccccc23)cc(C(F)(F)F)c1,1.7212286697456792e-20,0.007444533061161645,nan,nan,nan
O=C(O)c1cnc(-c2cc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)no2)cc1-c1cc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)no1,1.3009443666954144e-20,0.005422914887823006,nan,nan,nan
c1ccc2c(-c3c4ccccc4c(-c4cc5cc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)ccc5o4)c4ccccc34)c3ccccc3c(-c3cc4cc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)ccc4o3)c2c1,7.953163615498897e-17,0.40600488734252477,1.3518795173629794,6.5703613618651045e-25,492.1174375554018
FC(F)(F)c1cc(C=Cc2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)ccc1C=Cc1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1.4316465784281254e-16,0.8919678052236047,1.5303856439944634,5.635563474548241e-25,467.5064360604953
CC(C)(C)OC(=O)N(c1ccccc1)c1ccc(-c2ccc(/C=C/c3sc(/C=C/c4ccc(-c5ccc(N(C(=O)OC(C)(C)C)c6ccccc6)cc5)cc4)c(C(=O)O)c3C(=O)O)cc2)cc1,1.2195501594266635e-16,0.6828225977144352,1.1462928102770649,4.873758495782513e-25,417.2824591014386
C(=C/c1ccc(-c2cc3cc(-c4ccc(N5c6ccccc6Sc6ccccc65)cc4)ccc3o2)cc1)c1ccc(-c2cc3cc(-c4ccc(N5c6ccccc6Sc6ccccc65)cc4)ccc3o2)cc1,3.022846585789978e-20,0.004790674867727777,nan,nan,nan
CN(C)c1ccc(-c2cc(-c3cn(C(C)(C)C)nc3-c3ccnc(-c4ccc(N(C)C)cc4)c3)ccn2)cc1,8.163454438383258e-18,0.03857985644068251,1.0820953383964187,5.151828653063557e-25,474.4359245684383
O=c1[nH]cnc2[nH]c(-c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)nc3)c(-c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)nc3)c12,2.6548493722567345e-17,0.17994225870213837,1.8477977280408875,6.664400953613312e-25,527.3632725219177
CCOc1c(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)cc(Cl)cc1-c1cc(-c2cc(Cl)cc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)c2OCC)c2[nH]c(=S)oc2c1,2.169537754597779e-20,0.003678306975386378,nan,nan,nan
CCOC(=O)c1cc(-c2cc(Cl)cc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)c2OCC)oc1-c1cc(Cl)cc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c1OCC,4.4554687715833494e-17,0.33888877144649826,1.7588154321980014,5.3686127989043715e-25,444.3649274137839
Nc1cc(-c2sc3ccccc3c2-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)ccc1-c1sc2ccccc2c1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1,4.8071961875933636e-20,0.005845261185788763,nan,nan,nan
Cc1nc(NN)c(-c2cc(-c3ccc(-n4c(-c5ccccc5)nc5ccccc54)cc3)c3ccccc3c2F)cc1-c1cc(-c2ccc(-n3c(-c4ccccc4)nc4ccccc43)cc2)c2ccccc2c1F,3.516147397359848e-18,0.029559110461352053,1.553319876893202,4.157374326767863e-25,447.4543034366252
Cn1nnc(-c2cccc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)c2)c1-c1cccc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)c1,6.264510648273712e-20,0.005551384080599429,nan,nan,nan
CCn1c2ccccc2c2cc(-c3cc(-c4cc(C(=O)O)c(-c5cc(-c6ccc7c(c6)c6ccccc6n7CC)cc(C(F)(F)F)c5)cn4)cc(C(F)(F)F)c3)ccc21,1.211843025699284e-17,0.16172112817678355,2.557433126938981,4.628151610632604e-25,466.7361235717311
C(=C/c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1)\c1ccc(-c2ccc(-c3ccc(/C=C/c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4)cc3)cc2)cc1,1.504440314037261e-17,0.12581897035871917,1.4115882836529687,3.8850307811366156e-25,442.0471196397086
COc1ccc2c3ccc(OC)cc3n(-c3ccc(/C=C/c4c5ccccc5c(/C=C/c5ccc(-n6c7cc(OC)ccc7c7ccc(OC)cc76)cc5)c5ccccc45)cc3)c2c1,2.396185479097597e-17,0.13185300462459712,1.6225845835384436,7.300119405902798e-25,554.0761076610612
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(F)c(F)c3-c3ccc(-c4c(-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)ccc(F)c4F)cc3)cc2)cc1,2.7067172141286013e-17,0.5141644807402577,4.811244330606198,6.244109061516055e-25,455.172571993872
Cc1c(-c2ccc(-c3cccc(-c4ccc(N5c6ccccc6Sc6ccc(C(F)(F)F)cc65)cc4)c3C)cc2)cccc1-c1ccc(N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)cc1,1.602029819837714e-17,0.1761960947183051,2.6063454978986367,5.853031598698027e-25,485.9717773238005
CCn1c2ccccc2c2cc(-c3ccc(-c4ccc(OC(F)(F)F)cc4-c4ccc(-c5ccc6c(c5)c5ccccc5n6CC)cc4)cc3)ccc21,7.712130629610615e-17,0.7017185190230806,2.1014757155403903,5.371828892734659e-25,440.5015450408645
COc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(-c2cccc(-c3cccc(-c4cc(OC)cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c4)n3)n2)c1,6.565783299917431e-20,0.007643384567255469,nan,nan,nan
CCn1c2ccccc2c2cc(-c3cccc(-c4ccc(OC(F)(F)F)cc4-c4cccc(-c5ccc6c(c5)c5ccccc5n6CC)c4C)c3C)ccc21,2.048632150730686e-17,0.07447117933069483,1.4508474554560729,8.980076228110835e-25,385.4421431325997
